ProductId,Text,Score
B000LKYQJ0,I bought this because of the supposed health benefits.  Was concerned that the 70% cocoa would have a bitter taste.<br />Not so.  Very smooth and delicious. Great that something that tastes this good is healthy too!,5
B000LKYQJ0,"While the chocolates from Chocolove may be tasty, their treatment of folks they do business with is anything but. I shop and support small business because I believe them to be responsible to other small businesses they work with. When the management of Chocolove refused to pay for work done for them by friends of mine (also in Boulder), I can no longer buy their chocolate. There are many other small chocolate companies around and from now on my money will go to folks who do the right thing.",1
B000LKYQJ0,"If you are purchasing a box of Norman Love ""chocolates"" because they are pretty and artistic, you will probably get a box of creams.  They are NOT chocolates.  They have a thin candy coating that has a far-distant vague taste of chocolate, but it is overcome by the fruity cream in the middle. They may sell chocolate ""bars"" but I will never find out because their customer service is hateful and demeaning.  If you want a REAL artisan chocolate experience, order Christopher Elbow instead.",1
B000LKYQJ0,I just bought the toffee and almond bar.  It was the worst chocolate I've ever eaten in my life.  It tasted waxy.  The toffee was basically non-existent. I searched the bar for almonds and found a couple of tiny pieces.  I threw it away after only eating 2 small squares.  What a waste of money.  And my taste buds are very disappointed.  Maybe the dark chocolate is better but I definitely do not recommend this one.,1
B000N8QJUE,"All Annie Chung bowls are delicious, without a doubt. I believe everything to be in the perfect state of consistency, the sauce is neither too thick nor too thin, the noodles the perfect thickness. The flavor is actually not the typical Pad Thai flavor as you would get at a chain restaurant such as Pei Wei. It is again the perfect amount of flavor, just as the rest of the elements are well proportioned.<br />However, as ALL ready-made dishes are, this is full of sodium. I believe this dish to be on the healthier end of the ready-made noodle spectrum. You will get a heartier meal out of an Annie Chung bowl than out of any ramen package. It is far healthier than instant Yaki-soba which follows a bit of the same preparation tactic (freeze-dried veggies, etc.).<br />Basically, this is a very nice occasional treat. Tastes are discriminating, but I do really enjoy this bowl.",4
B000N8QJUE,"The good: This stuff is really well packaged and easy to make in the office. It comes in a biodegradable microwave-safe bowl, which is pretty awesome.<br /><br />The bad: It tastes nothing like pad thai.<br /><br />The ugly: It tastes awful, I don't know they managed to do this using natural ingredients - but it tastes very unnatural and leaves a lingering aftertaste. It will also help you continue on your way to hypertension and that first heart attack by giving you 60% of your sodium RDA in every bowl!",2
B000N8QJUE,"Annie Chun's Pad Thai Noodle Bowl is EXCELLENT! With its savory sauce and peanut topping, it's a way to enjoy the taste of Thailand in your own home. It's easily made (only 2 minutes in the microwave) However,it does need extras. Stir fry some tofu,veggies,or something like that to make it heartier. It could also use a squeeze of fresh lime like the original recipe. As usual, Annie Chun brings a taste of Asia to your kitchen!",4
B000N8QJUE,"Nasty. Absolutely NASTY! I can still smell it and I wish I couldn't. I only put a few drops of the sauce in because I hated the way it smelled, but I was still willing to give it a try because some great tasting things can smell bad.<br /><br />Nope... it was just as bad as it smelled. Extremely unnecessarily powerful flavor... kind of like drinking soy sauce and salt together. I guess someone might like it if their taste buds are numb.<br /><br />I will never touch another Annie Chun's product again because of this experience. I don't think their taste testers have my tastes because that was nasty to the EXTREME!<br /><br />If you buy this, then good luck.",1
B000N8QJUE,"I've tried 6 other Annie Chun's noodle flavors. Some I really liked and others just needed some meat added to taste yummy. But for this one, adding meat nor minimizing the amount of sauce didn't do anything to alter the awful sour taste. Please improve on the sauce.",1
B000N8QJUE,"flavor is okay but total product is disappointing, too many noodles, no veggies, high calories",2
B000N8QJUE,"Pad thai is the first thing I order at any thai restaurant. It varies depending on the restaurant, but I've always know it to have a tangy peanut sauce that's slightly sweet.<br /><br />However, these noodles just don't taste anything like any of the pad thai dishes I've had. It's also just not very good. The first thing I noticed upon opening the noodles packet was the unnatural smell it emitted. I tasted the noodles plain, and they were very noticeably sour with another unnatural note (detergent... perhaps). I know I did not get an expired package because every Annie Chun's bowl I've had was just like this. And they were all a year or two from expiration.<br /><br />I thought it might get better when I blended in the flavorings, but it didn't improve. Very sour, as if the noodles were seasoned primarily with vinegar. I gobbled them up because I was very hungry at the time, but they were not all that good. They're not very unpleasant, but they could be much better. Though, one nice thing about these is that they're very generous on the noodles, so they fill you up (they left me very satisfied even though I had been famished when I was making them).<br /><br />You also might want to consider that they have strong green onions. My boyfriend had to admit to me (trying not to sound harsh) that they made my breath smell of onions hours afterwards. We're close enough that we don't get embarrassed by things like that, but you that you might not want to have this in the office.",2
B000N8QJUE,"Even after reading the reviews I went ahead and made an order.<br /><br />The Good-- for something that is a packaged and pre-cooked off the shelf product, I would say it's pretty good. If you're used to eating Ramen Cup-o-Noodles, hands down Annie Chun wins.<br /><br />The Con-- Sure this doesn't taste just like the Pad Thai from a restaurant. I would say you have to be an idiot to expect any product/brand like this to offer a 1:1 experience. This product contains no meat or tofu.<br /><br />An extra note : I started out by buying these from Food Pyramid. When I got my first order from Amazon I noticed the bowl was engineered differently. Once I opened it, I noticed the sauce looked different also. The taste was different. It had more of a peanut flavor and I would say it was more of a mild plus, rather than a mild on the heat index. The rest of the ingredients were the same. I wanted to know why it was different. The packaging looked the same. At first I thought... Oh Amazon is just selling secondary product. I thought maybe the factor screwed up and sold it to Amazon on the cheap. Then I looked closer and saw something interesting. [...] - The package from Food Pyramid was labeled as Annie Chun, Inc. The one from Amazon was labeled JP Foods, Inc. Both had relatively close expiration dates, so I'm not sure what going with that. Did Annie Chun sell out to JP Foods? I don't know, but for a product that had the exact same package design, it was not the same item.",5
B000N8QJUE,"These convenience noodls are microwaveable, fast to make, can be done in an office or while camping and are all natural with no preservatives or MSG. I'm a big fan of them. I keep a store of these at work for when I just don't have time to go to lunch but I want something hot and soothing.<br /><br />I've said right up front, these do not taste like Pad Thai. Not exactly. But they taste GOOD. Your restaurant pad thai is going to have a more savory, tangy sauce, there are fresh toppings such as lime wedges, mung bean sprouts, cilantro, and Thai basil. Of course, you get none of that in this package. But for what these are, they taste good. There is a paste-like sauce in a packet, a dry packet of peanut chunks to dust on top, and the usual round wheat noodles. You reheat the noodles in water, drain it off then add the sauce, the peanuts and you are good to go.<br /><br />If you want to make it more tasty, you COULD add some lime juice, some cilantro, even some bean sprouts, but if you are eating noodles from a packet, chances are you don't have fresh ingredients to hand. So, enjoy these for what they are, savory, tangy noodles and do not imagine House of Siam in your mind's eye (tongue, whatever.)",4
B000N8QJUE,"Why?  Because the noodles come SOFT, sealed in plastic!  If you are tired of noodles that ""crunch"" or that have to be reconstituted out of the original cardboard, you are in for a treat!  Available in something like a dozen different varieties, try them all and then subscribe to your favorites in order to get the lowest price.<br /><br />Note: The seasoning comes in a sealed pouch so if you tend to prefer yours less salty or less strong in taste, don't use it all to start.  You can always add more in later.<br /><br />Note: Since the bowl is made partially from cornstarch, it will biodegrade completely so toss it in the trash when you're done without feeling guilty.  (For this reason you should NOT attempt to reuse this bowl like you may have done with other brand instant noodle meals that came in plastic bowls.)",5
B000N8QJUE,I just ate one of these for lunch today and I thought it was awesome.  I went online to find more and I'm surprised it got such bad reviews.  I really liked it and I live in NYC where I eat pad thai and other foods enough to have some point of reference.  I thought it was pretty good.  The only thing I would do is add extra noodles if you're making it at home because I thought the sauce and spices were quite strong and could have been spread amongst more noodles.,5
B000N8QJUE,"I tried, I really tried to eat this.  I've eat her spicier food and was pleased.  I threw this out after a couple of bites.  It tasted like vineger and stale peanuts.",1
B000N8QJUE,"I saw an add on TV for these and then read some reviews on the net (some good some bad). I bought a case of these and wish I hadn't. The sauce tastes terrible (vinegary) and the noodles look, feel, and taste like plastic. Let's be honest here, this IS a crappy microwaveable lunch so I wasn't expecting anything great. I was still EXTREMELY disappointed. I have no idea how a product like this is out on the market. Didn't they do any panel taste tests?",1
B000N8QJUE,"I fed my garbage disposal this stuff after taking a couple bites of it myself. It promptly unhooked itself from the bottom of my sink and jumped out of a third-story window, finding a brutal end on the stones below.",1
B000N8QJUE,"I read all the reviews, but still wanted to give this a try. I love all of Annie Chun's soup bowls and really, really wanted to like this too. However, it was horrible! It smelled up the whole office and was so bad, I was embarrased. I bought a bunch of them, but they are going straight into the trash.",1
B000N8QJUE,"This is an instant noodle dish which you can whip up in 90 sec.  Compare to other instant foods, Annie Chun's foods are the best.  You think it has too much salt?  Add only half the sauce.  How much salt do you think there is in your cheese burger?  Not enough Thai flavor? Come on.  This is an instant food.  If you want real Thai flavor, either you have to make it yourself fresh or go to a Thai restaurant.  One poster said that she saute vegetables and shrimps with the sauce before she adds the noodle.  I'm going to totally copy her idea.  Yum!",5
B000N8QJUE,"I don't know what this is supposed to be but it tastes truly awful. If I was served this in a restaurant, I'd be running for the door. It looked unappealing when I opened up the pack and it totally lived up to it's looks. I ate it because I was hungry and I'd paid for it - but it wasn't a pleasant experience at all. Nothing like any Pad Thai I've ever eaten.  It tasted of what I imagine old cardboard to taste like. Ugh!",1
B000N8QJUE,"I absolutely love Pad Thai. It is one of my favorite dishes and I have eaten it in several Thai restaurants and although the variations are slightly different, it is always delicious. I have been trying to find Pad Thai in a box that I can heat up quite easily and eat it quickly, since I do not have time to go to the Thai restaurant in my city all the time! However, every single time I've tried Thai food in a box, it is nasty. This is no exception.<br /><br />One weird thing is that the noodles already felt damp when I opened the package. And then I opened the sauce packet....oh, I just about lost my appetite then. Pad Thai does NOT smell like that!!! It smelled similar to soy sauce, but worse. And then I tasted it...the taste was not any better and the aftertaste is even worse.<br /><br />Don't waste your money on this. I'm never trying Pad Thai in a box again.",1
B000N8QJUE,"i'm gonna keep this short and sweet<br /><br />Tastes like play-doh, if you like to eat play-doh.. BUY THESE NOODLES, you won't be dissapointed.<br /><br />Update: decided to eat real play-doh after trying to eat these noodles. the play-doh tasted better.",1
B0012W1TQE,The coffee is very good compared to Maxwell drip and reasonably good compared to other Tassimo brands. This is my standard morning coffee. No complaints for the cost!,5
B0012W1TQE,"I have purchased these T discs many times and there is something wrong with this last order.  Does anyone else have the problem of the discs only making 3/4 of a cup?  It's not my machine because any other brand turns out fine.  I bought another package from a retail store and the same thing is happening!  For the money that these discs cost, this is unacceptable.  I bought a whole case!!!",3
B0012W1TQE,the coffee is good. but I've been trying to cancel the auto shipments but its impossible to find any way for customer service to help. therefore they continue sending it and I have to keep sending it back.,5
B0012W1TQE,This is still good coffee but they have DOUBLED the cost.  Half the price at BBB with a 20 percent coupon.  Also available half what Amazon is now charging @ Target & Walmart (at least it was available there a couple month ago),1
B0012W1TQE,"For anyone who simply wants a basic, American-style cup of coffee, this is perfectly fine. No, it's not as full-flavored or (arguably) as good as most of the higher priced Tassimo offerings, but it isn't intended to be. This is a simple, inexpensive cup for everyday use.<br /><br />That said, I knocked off a star due to Amazon's current pricing. The unit price for the ""Friday Sale"" is roughly the same as the individual retail price at many stores. That's not a deal -- and certainly doesn't represent the sort of discount one would expect to receive when buying a 5-pack.",4
B0012W1TQE,The coffee is excellent the price great. After my K cup took a dive I gave the T-disc a try Wow. It was better than any of the K-cup brands I had. The only unfortunate draw back is you can't seem to get the T-disc in stores. Good thing Amazon has them at a good price.,4
B0012W1TQE,I enjoy this coffee.  Biggest problem is that it overfills my mugs so that I have to watch it so as not to overflow. I don't understand why some brands overflow and some do not fill the cup.,4
B0012W1TQE,"I was surprised at the pleasant flavor of this coffee. Robust enough to satisfy, with a great smooth, full taste. One of my regular favorites for the Tassimo.",5
B0012W1TQE,This coffee is just the right strength for me.  It has no bitter aftertaste.  I love it! Great price with the save & subscribe feature and it comes right to you.,5
B0012W1TQE,"When I come down the stairs in the morning, and the kids are ""making coffee"" I smell the great aroma of the original Maxwell House coffee that I grew up with. When I get to the kitchen, I have a great cup of coffee, with no mess and no waste. The coffee disc's are expensive, but there is no ""day old"" coffee left sitting in the pot. This coffee is nothing fancy, not too strong, and taste good every time I fix a cup.",5
B0012W1TQE,These discs and the Tassimo coffee machine are incredibly easy to use and Amazon ships the discs in record time.,5
B0012W1TQE,"There is nothing really special about these t-discs coffee. It's not very strong, but it does radiate a fresh roasty flavor when brewed. This is definitely the most convenient way for me to brew coffee while in the office where I don't want to deal with the mess of coffee beans.",5
B0012W1TQE,This is a great tasting product and it is much cheaper than others. You can't beat it in any way. I drank many other coffees including Starbucks and found this to be quite satisfactory.,5
B0012W1TQE,"This Tassimo Maxwell coffee  from the Maxwell Cafe collection<br />is the choice at our house no matter who is choosing! Finally<br />a coffee that My husband, Kids & friends love! This price can't be Beat!",5
B0012W1TQE,Great cafe and a good product.. The most you can get for what you pay for love it . thx,5
B0012W1TQE,"This is great-tasting coffee.  So convenient in the T-Disk format.  When you want just one cup of coffee, just pop one of the T-Disks in your Tassimo and out comes a very good cup.  Maxwell House should be proud.",5
B0012W1TQE,"As the title says, this is a good basic cup of coffee.  We feel a little frustrated by the 6 ounce default pour - does anyone still drink coffee in these lilliputian quantities? Still, with a little time spent pressing the ""give me more"" button, we can get a nice full cup of medium bodied coffee. We generally alternate cups between this and Gevalia Vanilla Hazelnut on the weekends.",4
B0012W1TQE,The brand of coffee is a nice medium brew.  I don't like coffee that is too bold or strong and this fits the bill.,5
B0012W1TQE,"Do you remember what it smells like to add water to an ashtray full of cigarettes? That's how this coffee tastes. I added a caramel, some hazelnut flavoring, a packet of hot chocolate with miniature marshmellows, and Coffeemate vanilla chai creamer too it. It still tasted bitter, like wet cigarettes and metallic. I think the metallic flavor comes from the t-disc packaging. It doesn't make sense to buy a $100 coffee maker and drink trashy coffee. Especially when you can take that same amount of cash and buy some good coffee. I ignored the bad ratings of other reviewers because I believed the positive reviews. The only redeeming factors are that it is cheaper (less than $7 at Walmart), and that you can make a single cup of coffee. If it were allowed, I'd give it a -5 rating (or &lt;-> -,  for infinitly horrible).",1
B002AUF15C,"I had to put my son on a gluten free diet, but had a hard time finding an alternative carb source for him.  He refused any of the gluten-free oatmeals I cooked or rice breads.  He was use to his Quaker apple cinnamon instant oatmeal, and this is very similar in texture and taste.  I just add a couple spoonfuls of natural applesauce to sweeten it more, and he eats the whole bowl.  If you are looking for an alternative to the Quaker instant oatmeal packs, this will work out great for you.  My child is super picky, and this past the test with flying colors.",5
B002AUF15C,"I had been very disappointed to have to give up oatmeal cereal when I had to go to a gluten-free diet, so I jumped at the chance to try this out.  It comes in microwavable packets and is great tasting.  It makes me appreciate breakfast again and is so good that I am getting ready to order my next shipment so I don't run out.",5
B002AUF15C,"Have a delicious day! Wish I wrote that but it's off the box.So is this ""We make glutenfree delicious..it's what we do"" and boy did Glutenfreeda do it again.I've been hooked on Glutenfreeda products since they introduced their frozen cookies years ago. I was delighted to see them come out with instant oatmeal and I wasn't disappointed.I was doubly delighted to see the oatmeal offered on Amazon.com. Win,win! When you read the ingredient list you will see why- Off the Maple Raisin with Flax box :certified gluten free oats, raisins, organic maple sugar,brown sugar , flax meal and salt.That's it and yes you read the ingredient list correctly.Real ingredients for my real family.I was very happy to see a very low sodium content and the addition of flax.<br /><br />I always have a packet with me for a quick snack or those ""eat at the desk"" lunches. My husband who is not on the gluten free diet loves this oatmeal.He says the oats taste fresher. And for my Celiac college student this product has made his life so much easier.He can have a healthy breakfast in his dorm room or at the food court with no worry of cross-contamination.Like me he always has a packet in his backpack for snacks or a quick lunch.<br /><br />Thank you Glutenfreeda!",5
B002AUF15C,"I have been gluten free for 24 years, and have missed hot oatmeal on cold winter mornings ever since. I recently discovered<br />Glutenfreeda's instant hot oatmeal, and tried the apple cinnamon brand. I am so thankful for how wonderful it was to have<br />a delicious bowl of oatmeal again! It was really tasty, and a true five star product for me. Thank you, Glutenfreeda.",5
B002AUF15C,"This is my celiac daughters favorite.  So glad to find something similar to Quaker's instant oatmeal.  I like this one and the maple, my daughter didn't care for the maple.",5
B002AUF15C,I love this gluten free oatmeal.  It's the only instant gluten free oatmeal in the market and it's so quick and easy to prepare.  Thank you to Glutenfreeda and to Amazon for making it available!,5
B002AUF15C,"I have been gluten-free for over 5 years and dairy and soy-free for 8 months.  My daughter has been corn-free for quite some time and gluten and  dairy-free for the past 9 months.  We were ecstatic when we learned about Glutenfreeda's Oatmeal being safe for both of us.  It had been soooo long since I could make a packet of flavored oatmeal in a jiffy.  And with my daughter's corn-allergy, it has been even longer for her.  We are now in heaven and love all three flavors.  We eat it for breakfast, snacks, whatever.  It isn't as sweet as we both like it, but a spoon of demerara organic sugar and we're both ready to enjoy.<br /><br />Anyone who can buy any brand or kind of instant oatmeal off the shelf just can not fathom our excitement, but it is truly a wonderful thing to be able to enjoy instant oatmeal again!!",5
B002AUF15C,"My kids and I really missed the convenience of instant oatmeal packets when we went gluten-free over two years ago. The sweetness of Glutenfreeda oatmeal is just right for me. (Quaker was too sweet.) The flavor and texture is good, making this a great choice for busy mornings. Two thumbs up!",5
B002AUF15C,"I have this cereal every weekday morning.  Don't use microwave, just pour packet in a bowl or cup, add boiling water, let sit for a minute, add chopped walnuts or whatever, and eat!  No sweetener needed.  Love it!<br /><br />Joanne",5
B002AUF15C,Great gluten free oatmeal! Easy to use at home or work. I use mine with my Starbucks oatmeal thermos. Use hot tap to mix it when I get to work and eat it 2 hours later-GREAT!!,5
B002AUF15C,I have tried all of the flavors but love the apple cinnamon the best! It's so yummy and super convenient to bring to work every morning. :),5
B002AUF15C,I am so thankful for this oatmeal having severe gluten and corn allergies!  It tastes great and I don't have to worry about cross contamination with my allergies.  Highly recommend!,5
B002AUF15C,"This oatmeal is easy to prepare and tastes very good. I normally add about 27g protein powder to it also.  Microwave for 90 seconds, let stand for 2 minutes, and then microwave again for 30 seconds.  Just finished a case of this flavor, and just ordered a case of the Apple Cinamon and a case of the Maple Raisin.  Tastes much better than any other instant oatmeal I've ever found.  Dave",5
B002AUF15C,It's quick and easy to make.<br />It's gluten-free<br />I. would say that the taste is equal to what I remember of regular instant oatmeals.,4
B002AUF15C,"In my area there are not to many options for instant oatmeal that is gluten free. This one is one option. It is ok, however, one needs to add some more cinnamon to it.",3
B002AUF15C,My whole family likes this oatmeal. Buying it by the case is the right way to go and that way you you don't run out very quickly.,5
B002AUF15C,"Just found this gluten free oatmeal.  This is for sure the best find of the year.  My kid loves it, but I think its a little too sticky.  That it has fLax in it and my kid will still eat it is an added bonus.",4
B002AUF15C,"I was VERY excited to find this oatmeal on Amazon and at a considerably lower price than what I paid at my local store.  This is a great quick and easy breakfast.  As with any instant oatmeal, items might be added to it to fit each person's preferences, but I think it's good just as it is. :)",5
B002AUF15C,"I am so grateful to be able to eat oatmeal again!  I have celiac disease and have been gluten-free for about 3 years.  I have always loved breakfast cereal and oatmeal, but I have found that most gluten-free cereals are expensive and tasteless.  So disappointing.  I have tried other oats and have always had reactions.  I figured I could give this a try and see if I tolerated it.  I was pleasantly surprised not just that I could eat them without having symptoms but that the oats themselves are great!  Dig in!",5
B000GZUAFE,"I first stumbled upon this mix a good ten years ago when I was a more strict vegetarian. I have since become a little more lenient in my diet but this is an old favorite. I do the beginning as suggested, boil 2.5c water and then add the chili mix (1 box) but from there, I do my own thing. They suggest using 1 can of diced tomatoes and 1 can of beans but I find that I get a much more mellow but still hearty, flavorful chili and it either feeds several more or leaves a good bit leftover by adding the following: 1 can of Great Northern beans, 1 can of black beans, 1 can of diced tomatoes, and a bit of powdered garlic (I picked the different beans for flavor/color/texture variation and the garlic is based on your personal tastes). If it's too thick for you, add up to 1 can of stewed tomatoes so that it thins it without diluting the flavor.<br /><br />Anyways, it tastes great fresh out of the pot with cheese and sour cream or on top of a baked potato. Unless I am serving others, my son and I always have leftovers but they freeze well if we don't want to eat them in the next couple of days. The real taste test was serving this to both my grandfather and my dad...they are big meat eaters who would have refused to eat it if I had told them up front it was vegetarian. Both liked it enough to ask for seconds and I've since made it for them and others on multiple occasions. :)",5
B000GZUAFE,This is a great vegetarian chili. It tastes homemade like the kind you grew up eating that your mother made. I highly recommend this for vegans and vegetarians. Being a Texas girl growing up on Mexican food I add chopped jalepenos to mine.,5
B000GZUAFE,"This is the best vegetarian chili I have tried. The box says to add 1 can of tomatoes and 1 can of bean. I like alot of tomaotoes in my chili so I always add 2 cans of fire roasted tomatoes. Black beans are awesome in this but you can use any kind you like. I like to spice mine up a bit with cayenne pepper too. My boyfriend who is a meat and potatoe guy loves it, and usually he will never eat my vegetarian food.",5
B000GZUAFE,"I picked this up on a whim after trying the Fantastic Foods tacos. And with a minimal amount of doctoring (I added some cumin, chili powder, sugar, and corn to mine)  it honestly tasted like the chili I grew up eating. I am impressed. It seems like the brand picked a suitable name.",5
B000GZUAFE,"yummy! i also use it for spaghetti, if u dont add beans and add noodles",5
B000GZUAFE,"I love this chili!. For me it's flavorful enough to handle an extra can of beans (or corn) in addition to the one can each of beans and tomatoes suggested on the box.<br /><br />I started out making it just for myself while the other four people in my family would eat our traditional beef-and-bean chili, which they swore they would never give up. At some point, I started secretly using the vegetarian chili as a base for chili con carne. In addition to the box recommendations, I add 1 lb cooked ground turkey, a can of Bush's chili beans, and an additional can (or even two) of plain (black, kidney, or pinto) beans. My whole family enjoys a hearty chili meal (with leftovers!), and I am happy knowing they are eating less saturated fat, and overall less meat than they otherwise would. They know what I'm up to now, and are fussing because I'm OUT of Fantastic Foods Vegetarian Chili. Who would have ever thought it?",5
B000GZUAFE,"Fantastic Foods' Vegetarian Chili (they call it chilE in New Mexico,thank you very much!) is delicious&filling. It's simple to prepare, and the cook is free to embellish. For a vegetarian chile,it's more substantial than the usual triad of beans/tomatoes/corn. The recipe on the side of the box (for Southwest Nachos) is helpful for building on the basic recipe (such as adding lime/lemon juice,sour cream,shredded cheese,cilantro) The cheese&sour cream are also helpful in cutting the slight saltiness.<br /><br />This Vegetarian Chili is one of the best out there. It makes plenty to last. Yes,there are leftovers-- or you could make nachos with it for a party. It's not as spicy as it claims to be,so feel free to add spices of your own. Fantastic Foods' Vegetarian Chili is a delicious culinary odyssey to the Southwest!",4
B000GZUAFE,"I have used Fantastic Foods products in the past, notably the sloppy joe mix, but this chili mix is so salty I am up all night going into the kitchen for water.  Also, and I noticed this with the sloppy joe mix too, the clear bag inside of the box gives way so that some of the mix spills out and I assume this would impact the freshness.  I finally ended up dumping all the bags out into one airtight container and when i use it I just scoop out what I think I need with a measuring cup.  I find I can use it in soup to add texture and being in soup the salty-ness is diluted.  I won't buy it again.",3
B000GZUAFE,"I did a terrible thing when I ordered this Fantastic Vegetarian Chile from Amazon.com.<br />We had ice and snow thick and I decided to try this chile. This was before I ordered my beans and tomatoes. I took the packet and added water and about burned my toungue off. Not due to the heat--but due to the flavor.<br /><br />I was ready to cancel my regular delivery's and took the time to order the beans and tomatoes and sliced tomatoes.<br /><br />OH MY gosh---I only used about half of the chile mix, added 2 cans of diced tomatoes, one can of sliced potatoes and some beef flavoring along with the water.  WOW--it was so good.<br /><br />I guess I will get twice as much use from this chile as I can only use half of it.<br /><br />I am beginning to realize--we can use our imaginations and really prepare food the way we like it. I ate some last night and had some for lunch today.  Great stuff--",5
B000GZUAFE,"This chili is really great and super easy to make! I learned of it in college, and can rarely find it in stores. Whenever I come across it I grab a few boxes, so happy to have found it online! Delicious flavor that can be dressed up easily with cheese, sour cream and hot sauce. And if you're a non-vegetarian like me, don't worry, you won't miss the meat.",5
B000GZUAFE,"I've been eating this chili for the past 16 years... it's nice to buy 12 at a time w/ fast delivery! :)<br /><br />Makes great chili I add additional spices... fennel adds a nice sausage taste. Frito Pies, Nachos, Chili Cheese pups... mmm mmm mm!!!",5
B000GZUAFE,Fantastic makes the best vegetarian chili it's quick and ez and not even my Carnivours miss the meat. Spice it up with green chiles and folks. Will be singing your praises,5
B000GZUAFE,"I have been trying to cut back on calories and this chili is low fat and very filling. I add some cumen powder, chili powder, and red pepper flakes to the boiling water before adding the chili mix along with 28 oz canned chopped tomatoes and a 15 oz can black beans and a can of tomato paste.  Serve with shredded cheese and non-fat sour cream. I just love this product.",5
B000GZUAFE,I used to buy this at the local grocery stores.  It is no longer available which is a shame because it is such a terrific product.  'Gad I could purchase it through Amazon.,5
B000GZUAFE,"This vegetarian chili mix is simple to make! I prepared the chili in under 15 mins. (using the stovetop method) and spooned it over some leftover rotini noodles, sprinkled on some cheddar cheese and microwaved about 20 seconds to melt. The chili is very flavorful (although not spicy enough for me). I plan to keep buying this mix and preparing it different ways, including the suggestions provided by the previous reviewers. I would love to see a hot and spicy version of this mix in my grocery store!",4
B000GZUAFE,"My (military) unit is hosting a chili cookoff as they often do, and I wanted to insert my vegetarian version, mostly so I will have something to eat too, but also because I've loved this brand for years and I know it can fool a meateater in a minute.  I went bopping over to my local Publix (the only place I've been able to find it) where they have not only completely redesigned the aisle structure, but dumped the brand altogether.  What a shame.<br /><br />Something told me to just check Amazon.com.  Not only is it available, but in CASES, and at much less than I paid per box at the grocer's!  And they will have it here by tomorrow.  Just doesn't get any better.<br /><br />So glad living in the middle of nowhere doesn't mean I have to go without my fav vegetarian and vegan foods.  Thanks Amazon!",5
B000GZUAFE,"Be aware of the Legal Disclaimer at the bottom of this product's ingredient list.  It warns that it is not fully disclosing ALL of the ingredients in Fantastic World Food's products for a reason. I had been buying this product for years from health food shelves and never thought to thoroughly read the ingredients until recently when my eyes fell upon ""partially hydrogenated soybean and cottonseed oil"" right there on the box of their Vegetarian Chili mix.  This is Trans Fats, and no amount of this chemically modified fat is safe for the body! If you are trying to avoid that ingredient and looking to purchase this food based on its false health food marketing, you can verify this bad news for yourself by checking out the product in the natural food section of your store.  This is a very poor business practice as they know people are avoiding trans fats like the plague... hence the legal disclosure.  Inexcusable!",1
B000GZUAFE,As a vegetarian you can use this is many ways as a meat substitute.,4
B000GZUAFE,"Fantastic Foods Chili Mix, 6.4 oz box.<br />This mix is perfect for my taste; maybe a bit salty.  Some the salt can be removed by rinsing the beans.<br />The plastic bag inside the box is way too brittle and bursts easily.  A more flexible plastic would be much better.  Still the taste is right.<br />Harry Strong, Rocklin, CA.",5
